[14:13:51] WARNING: C:/Users/Administrator/workspace/xgboost-win64_release_1.6.0/src/learner.cc:627:
Parameters: { "scale_pos_weight" } might not be used.
  This could be a false alarm, with some parameters getting used by language bindings but
  then being mistakenly passed down to XGBoost core, or some parameter actually being used
  but getting flagged wrongly here. Please open an issue if you find any such cases.
[200]	validation_0-mlogloss:0.36266
[201]	validation_0-mlogloss:0.36282
[202]	validation_0-mlogloss:0.36316
[203]	validation_0-mlogloss:0.36346
[204]	validation_0-mlogloss:0.36349
[205]	validation_0-mlogloss:0.36371
[206]	validation_0-mlogloss:0.36375
[207]	validation_0-mlogloss:0.36414
[208]	validation_0-mlogloss:0.36445
[209]	validation_0-mlogloss:0.36500
[210]	validation_0-mlogloss:0.36544
[211]	validation_0-mlogloss:0.36577
[212]	validation_0-mlogloss:0.36634
[213]	validation_0-mlogloss:0.36692
[214]	validation_0-mlogloss:0.36711
[215]	validation_0-mlogloss:0.36727
[216]	validation_0-mlogloss:0.36771
[217]	validation_0-mlogloss:0.36803
[218]	validation_0-mlogloss:0.36839
[219]	validation_0-mlogloss:0.36873
[220]	validation_0-mlogloss:0.36900
[221]	validation_0-mlogloss:0.36944
[222]	validation_0-mlogloss:0.36981
[223]	validation_0-mlogloss:0.37025
[224]	validation_0-mlogloss:0.37087
[225]	validation_0-mlogloss:0.37131
[226]	validation_0-mlogloss:0.37166
[227]	validation_0-mlogloss:0.37197
[228]	validation_0-mlogloss:0.37228
[229]	validation_0-mlogloss:0.37252
[230]	validation_0-mlogloss:0.37294
[231]	validation_0-mlogloss:0.37321
[232]	validation_0-mlogloss:0.37368
[233]	validation_0-mlogloss:0.37382
[234]	validation_0-mlogloss:0.37424
[235]	validation_0-mlogloss:0.37447
[236]	validation_0-mlogloss:0.37459
[237]	validation_0-mlogloss:0.37482
[238]	validation_0-mlogloss:0.37512
[239]	validation_0-mlogloss:0.37513
[240]	validation_0-mlogloss:0.37541
[241]	validation_0-mlogloss:0.37580
[242]	validation_0-mlogloss:0.37627
[243]	validation_0-mlogloss:0.37653
[244]	validation_0-mlogloss:0.37673
[245]	validation_0-mlogloss:0.37724
[246]	validation_0-mlogloss:0.37744
[247]	validation_0-mlogloss:0.37773
[248]	validation_0-mlogloss:0.37790
[249]	validation_0-mlogloss:0.37807
[250]	validation_0-mlogloss:0.37847
[251]	validation_0-mlogloss:0.37865
[252]	validation_0-mlogloss:0.37915
[253]	validation_0-mlogloss:0.37969
[254]	validation_0-mlogloss:0.38008
[255]	validation_0-mlogloss:0.38044
[256]	validation_0-mlogloss:0.38090
[257]	validation_0-mlogloss:0.38115
[258]	validation_0-mlogloss:0.38137
[259]	validation_0-mlogloss:0.38167
[260]	validation_0-mlogloss:0.38203
[261]	validation_0-mlogloss:0.38245
[262]	validation_0-mlogloss:0.38257
[263]	validation_0-mlogloss:0.38313
[264]	validation_0-mlogloss:0.38348
[265]	validation_0-mlogloss:0.38395
[266]	validation_0-mlogloss:0.38443
[267]	validation_0-mlogloss:0.38479
[268]	validation_0-mlogloss:0.38512
[269]	validation_0-mlogloss:0.38521
[270]	validation_0-mlogloss:0.38545
[271]	validation_0-mlogloss:0.38577
[272]	validation_0-mlogloss:0.38614
[273]	validation_0-mlogloss:0.38632
[274]	validation_0-mlogloss:0.38666
[275]	validation_0-mlogloss:0.38697
[276]	validation_0-mlogloss:0.38716
[277]	validation_0-mlogloss:0.38756
[278]	validation_0-mlogloss:0.38774
[279]	validation_0-mlogloss:0.38807
[280]	validation_0-mlogloss:0.38843
[281]	validation_0-mlogloss:0.38877
[282]	validation_0-mlogloss:0.38908
[283]	validation_0-mlogloss:0.38932
[284]	validation_0-mlogloss:0.38952
[285]	validation_0-mlogloss:0.39000
[286]	validation_0-mlogloss:0.39034
[287]	validation_0-mlogloss:0.39062
[288]	validation_0-mlogloss:0.39095
[289]	validation_0-mlogloss:0.39136
[290]	validation_0-mlogloss:0.39182
[291]	validation_0-mlogloss:0.39219
[292]	validation_0-mlogloss:0.39260
[293]	validation_0-mlogloss:0.39289
[294]	validation_0-mlogloss:0.39330
[295]	validation_0-mlogloss:0.39364
[296]	validation_0-mlogloss:0.39404
[297]	validation_0-mlogloss:0.39431
[298]	validation_0-mlogloss:0.39458
[299]	validation_0-mlogloss:0.39495
[300]	validation_0-mlogloss:0.39530
[301]	validation_0-mlogloss:0.39556
[302]	validation_0-mlogloss:0.39579
[303]	validation_0-mlogloss:0.39638
[304]	validation_0-mlogloss:0.39657
[305]	validation_0-mlogloss:0.39683
[306]	validation_0-mlogloss:0.39714
[307]	validation_0-mlogloss:0.39733
[308]	validation_0-mlogloss:0.39767
[309]	validation_0-mlogloss:0.39803
[310]	validation_0-mlogloss:0.39826
[311]	validation_0-mlogloss:0.39854
[312]	validation_0-mlogloss:0.39881
[313]	validation_0-mlogloss:0.39918
[314]	validation_0-mlogloss:0.39927
[315]	validation_0-mlogloss:0.39958
[316]	validation_0-mlogloss:0.39970
[317]	validation_0-mlogloss:0.39995
[318]	validation_0-mlogloss:0.40035
[319]	validation_0-mlogloss:0.40057
[320]	validation_0-mlogloss:0.40083
[321]	validation_0-mlogloss:0.40102
[322]	validation_0-mlogloss:0.40144
[323]	validation_0-mlogloss:0.40156
[324]	validation_0-mlogloss:0.40166
[325]	validation_0-mlogloss:0.40200
[326]	validation_0-mlogloss:0.40229
[327]	validation_0-mlogloss:0.40257
[328]	validation_0-mlogloss:0.40279
[329]	validation_0-mlogloss:0.40298
[330]	validation_0-mlogloss:0.40323
[331]	validation_0-mlogloss:0.40349
[332]	validation_0-mlogloss:0.40384
[333]	validation_0-mlogloss:0.40415
[334]	validation_0-mlogloss:0.40448
[335]	validation_0-mlogloss:0.40473
[336]	validation_0-mlogloss:0.40514
[337]	validation_0-mlogloss:0.40536
[338]	validation_0-mlogloss:0.40566
[339]	validation_0-mlogloss:0.40587
[340]	validation_0-mlogloss:0.40608
[341]	validation_0-mlogloss:0.40640
[342]	validation_0-mlogloss:0.40665
[343]	validation_0-mlogloss:0.40684
[344]	validation_0-mlogloss:0.40715
[345]	validation_0-mlogloss:0.40732
[346]	validation_0-mlogloss:0.40742
[347]	validation_0-mlogloss:0.40755
[348]	validation_0-mlogloss:0.40784
[349]	validation_0-mlogloss:0.40802
[350]	validation_0-mlogloss:0.40826
[351]	validation_0-mlogloss:0.40847
[352]	validation_0-mlogloss:0.40862
[353]	validation_0-mlogloss:0.40881
[354]	validation_0-mlogloss:0.40904
[355]	validation_0-mlogloss:0.40944
[356]	validation_0-mlogloss:0.40974
[357]	validation_0-mlogloss:0.41005
[358]	validation_0-mlogloss:0.41034
[359]	validation_0-mlogloss:0.41057
[360]	validation_0-mlogloss:0.41097
[361]	validation_0-mlogloss:0.41124
[362]	validation_0-mlogloss:0.41143
[363]	validation_0-mlogloss:0.41172
[364]	validation_0-mlogloss:0.41197
[365]	validation_0-mlogloss:0.41219
[366]	validation_0-mlogloss:0.41258
[367]	validation_0-mlogloss:0.41277
[368]	validation_0-mlogloss:0.41282
[369]	validation_0-mlogloss:0.41303
[370]	validation_0-mlogloss:0.41331
[371]	validation_0-mlogloss:0.41353
[372]	validation_0-mlogloss:0.41387
[373]	validation_0-mlogloss:0.41410
[374]	validation_0-mlogloss:0.41442
[375]	validation_0-mlogloss:0.41461
[376]	validation_0-mlogloss:0.41482
[377]	validation_0-mlogloss:0.41510
[378]	validation_0-mlogloss:0.41537
[379]	validation_0-mlogloss:0.41548
[380]	validation_0-mlogloss:0.41567
[381]	validation_0-mlogloss:0.41588
[382]	validation_0-mlogloss:0.41623
[383]	validation_0-mlogloss:0.41641
[384]	validation_0-mlogloss:0.41682
[385]	validation_0-mlogloss:0.41709
[386]	validation_0-mlogloss:0.41712
[387]	validation_0-mlogloss:0.41730
[388]	validation_0-mlogloss:0.41752
[389]	validation_0-mlogloss:0.41777
[390]	validation_0-mlogloss:0.41795
[391]	validation_0-mlogloss:0.41806
[392]	validation_0-mlogloss:0.41832
[393]	validation_0-mlogloss:0.41841
[394]	validation_0-mlogloss:0.41859
[395]	validation_0-mlogloss:0.41880
[396]	validation_0-mlogloss:0.41904
[397]	validation_0-mlogloss:0.41944
[398]	validation_0-mlogloss:0.41974
[399]	validation_0-mlogloss:0.41992
[400]	validation_0-mlogloss:0.42012
[401]	validation_0-mlogloss:0.42031
[402]	validation_0-mlogloss:0.42039
[403]	validation_0-mlogloss:0.42057
[404]	validation_0-mlogloss:0.42082
[405]	validation_0-mlogloss:0.42100
[406]	validation_0-mlogloss:0.42118
[407]	validation_0-mlogloss:0.42140
[408]	validation_0-mlogloss:0.42166
[409]	validation_0-mlogloss:0.42199
[410]	validation_0-mlogloss:0.42228
[411]	validation_0-mlogloss:0.42232
[412]	validation_0-mlogloss:0.42264
[413]	validation_0-mlogloss:0.42270
[414]	validation_0-mlogloss:0.42277
[415]	validation_0-mlogloss:0.42293
[416]	validation_0-mlogloss:0.42304
[417]	validation_0-mlogloss:0.42323
[418]	validation_0-mlogloss:0.42339
[419]	validation_0-mlogloss:0.42357
[420]	validation_0-mlogloss:0.42373
[421]	validation_0-mlogloss:0.42390
[422]	validation_0-mlogloss:0.42407
[423]	validation_0-mlogloss:0.42417
[424]	validation_0-mlogloss:0.42429
[425]	validation_0-mlogloss:0.42451
[426]	validation_0-mlogloss:0.42462
[427]	validation_0-mlogloss:0.42485
[428]	validation_0-mlogloss:0.42501
[429]	validation_0-mlogloss:0.42527
[430]	validation_0-mlogloss:0.42546
[431]	validation_0-mlogloss:0.42565
[432]	validation_0-mlogloss:0.42587
[433]	validation_0-mlogloss:0.42614
[434]	validation_0-mlogloss:0.42633
[435]	validation_0-mlogloss:0.42643
[436]	validation_0-mlogloss:0.42666
[437]	validation_0-mlogloss:0.42677
[438]	validation_0-mlogloss:0.42698
[439]	validation_0-mlogloss:0.42700
[440]	validation_0-mlogloss:0.42722
[441]	validation_0-mlogloss:0.42759
[442]	validation_0-mlogloss:0.42772
[443]	validation_0-mlogloss:0.42803
[444]	validation_0-mlogloss:0.42824
[445]	validation_0-mlogloss:0.42854
[446]	validation_0-mlogloss:0.42869
[447]	validation_0-mlogloss:0.42880
[448]	validation_0-mlogloss:0.42903
[449]	validation_0-mlogloss:0.42925
[450]	validation_0-mlogloss:0.42937
[451]	validation_0-mlogloss:0.42947
[452]	validation_0-mlogloss:0.42956
[453]	validation_0-mlogloss:0.42991
[454]	validation_0-mlogloss:0.43006
[455]	validation_0-mlogloss:0.43020
[456]	validation_0-mlogloss:0.43042
[457]	validation_0-mlogloss:0.43070
[458]	validation_0-mlogloss:0.43084
[459]	validation_0-mlogloss:0.43110
[460]	validation_0-mlogloss:0.43118
[461]	validation_0-mlogloss:0.43116
[462]	validation_0-mlogloss:0.43123
[463]	validation_0-mlogloss:0.43150
[464]	validation_0-mlogloss:0.43156
[465]	validation_0-mlogloss:0.43173
[466]	validation_0-mlogloss:0.43188
[467]	validation_0-mlogloss:0.43213
[468]	validation_0-mlogloss:0.43241
[469]	validation_0-mlogloss:0.43253
[470]	validation_0-mlogloss:0.43277
[471]	validation_0-mlogloss:0.43300
[472]	validation_0-mlogloss:0.43306
[473]	validation_0-mlogloss:0.43318
[474]	validation_0-mlogloss:0.43335
[475]	validation_0-mlogloss:0.43347
[476]	validation_0-mlogloss:0.43367
[477]	validation_0-mlogloss:0.43387
[478]	validation_0-mlogloss:0.43414
[479]	validation_0-mlogloss:0.43438
[480]	validation_0-mlogloss:0.43460
[481]	validation_0-mlogloss:0.43487
[482]	validation_0-mlogloss:0.43501
[483]	validation_0-mlogloss:0.43519
[484]	validation_0-mlogloss:0.43526
[485]	validation_0-mlogloss:0.43546
[486]	validation_0-mlogloss:0.43564
[487]	validation_0-mlogloss:0.43595
[488]	validation_0-mlogloss:0.43624
[489]	validation_0-mlogloss:0.43646
[490]	validation_0-mlogloss:0.43673
[491]	validation_0-mlogloss:0.43698
[492]	validation_0-mlogloss:0.43715
[493]	validation_0-mlogloss:0.43737
[494]	validation_0-mlogloss:0.43752
[495]	validation_0-mlogloss:0.43769
[496]	validation_0-mlogloss:0.43782
[497]	validation_0-mlogloss:0.43789
[498]	validation_0-mlogloss:0.43800
[499]	validation_0-mlogloss:0.43815
[500]	validation_0-mlogloss:0.43837
[501]	validation_0-mlogloss:0.43858
[502]	validation_0-mlogloss:0.43861
[503]	validation_0-mlogloss:0.43884
[504]	validation_0-mlogloss:0.43899
[505]	validation_0-mlogloss:0.43922
[506]	validation_0-mlogloss:0.43938
[507]	validation_0-mlogloss:0.43961
[508]	validation_0-mlogloss:0.43970
[509]	validation_0-mlogloss:0.43987
[510]	validation_0-mlogloss:0.44006
[511]	validation_0-mlogloss:0.44030
[512]	validation_0-mlogloss:0.44041
[513]	validation_0-mlogloss:0.44053
[514]	validation_0-mlogloss:0.44068
[515]	validation_0-mlogloss:0.44094
[516]	validation_0-mlogloss:0.44109
[517]	validation_0-mlogloss:0.44126
[518]	validation_0-mlogloss:0.44145
[519]	validation_0-mlogloss:0.44160
[520]	validation_0-mlogloss:0.44173
[521]	validation_0-mlogloss:0.44183
[522]	validation_0-mlogloss:0.44197
[523]	validation_0-mlogloss:0.44213
[524]	validation_0-mlogloss:0.44230
[525]	validation_0-mlogloss:0.44257
[526]	validation_0-mlogloss:0.44276
[527]	validation_0-mlogloss:0.44303
[528]	validation_0-mlogloss:0.44328
[529]	validation_0-mlogloss:0.44336
[530]	validation_0-mlogloss:0.44356
[531]	validation_0-mlogloss:0.44377
[532]	validation_0-mlogloss:0.44399
[533]	validation_0-mlogloss:0.44417
[534]	validation_0-mlogloss:0.44431
[535]	validation_0-mlogloss:0.44441
[536]	validation_0-mlogloss:0.44460
[537]	validation_0-mlogloss:0.44484
[538]	validation_0-mlogloss:0.44503
[539]	validation_0-mlogloss:0.44510
[540]	validation_0-mlogloss:0.44514
[541]	validation_0-mlogloss:0.44537
[542]	validation_0-mlogloss:0.44550
[543]	validation_0-mlogloss:0.44570
[544]	validation_0-mlogloss:0.44580
[545]	validation_0-mlogloss:0.44594
[546]	validation_0-mlogloss:0.44608
[547]	validation_0-mlogloss:0.44627
[548]	validation_0-mlogloss:0.44651
[549]	validation_0-mlogloss:0.44657
[550]	validation_0-mlogloss:0.44678
[551]	validation_0-mlogloss:0.44688
[552]	validation_0-mlogloss:0.44699
[553]	validation_0-mlogloss:0.44727
[554]	validation_0-mlogloss:0.44741
[555]	validation_0-mlogloss:0.44762
[556]	validation_0-mlogloss:0.44772
[557]	validation_0-mlogloss:0.44791
[558]	validation_0-mlogloss:0.44805
[559]	validation_0-mlogloss:0.44822
[560]	validation_0-mlogloss:0.44827
[561]	validation_0-mlogloss:0.44842
[562]	validation_0-mlogloss:0.44859
[563]	validation_0-mlogloss:0.44875
[564]	validation_0-mlogloss:0.44894
[565]	validation_0-mlogloss:0.44905
[566]	validation_0-mlogloss:0.44911
[567]	validation_0-mlogloss:0.44931
[568]	validation_0-mlogloss:0.44951
[569]	validation_0-mlogloss:0.44967
[570]	validation_0-mlogloss:0.44970
[571]	validation_0-mlogloss:0.44984
[572]	validation_0-mlogloss:0.44998
[573]	validation_0-mlogloss:0.45001
[574]	validation_0-mlogloss:0.45012
[575]	validation_0-mlogloss:0.45031
[576]	validation_0-mlogloss:0.45044
[577]	validation_0-mlogloss:0.45066
[578]	validation_0-mlogloss:0.45073
[579]	validation_0-mlogloss:0.45091
[580]	validation_0-mlogloss:0.45101
[581]	validation_0-mlogloss:0.45109
[582]	validation_0-mlogloss:0.45123
[583]	validation_0-mlogloss:0.45142
[584]	validation_0-mlogloss:0.45150
[585]	validation_0-mlogloss:0.45163
[586]	validation_0-mlogloss:0.45176
[587]	validation_0-mlogloss:0.45192
[588]	validation_0-mlogloss:0.45205
[589]	validation_0-mlogloss:0.45212
[590]	validation_0-mlogloss:0.45231
[591]	validation_0-mlogloss:0.45245
[592]	validation_0-mlogloss:0.45260
[593]	validation_0-mlogloss:0.45271
[594]	validation_0-mlogloss:0.45288
[595]	validation_0-mlogloss:0.45300
[596]	validation_0-mlogloss:0.45314
[597]	validation_0-mlogloss:0.45323
[598]	validation_0-mlogloss:0.45344
[599]	validation_0-mlogloss:0.45366
[600]	validation_0-mlogloss:0.45380
[601]	validation_0-mlogloss:0.45397
[602]	validation_0-mlogloss:0.45423
[603]	validation_0-mlogloss:0.45429
[604]	validation_0-mlogloss:0.45445
[605]	validation_0-mlogloss:0.45454
[606]	validation_0-mlogloss:0.45463
[607]	validation_0-mlogloss:0.45473
[608]	validation_0-mlogloss:0.45493
[609]	validation_0-mlogloss:0.45484
[610]	validation_0-mlogloss:0.45516
[611]	validation_0-mlogloss:0.45526
[612]	validation_0-mlogloss:0.45556
[613]	validation_0-mlogloss:0.45590
[614]	validation_0-mlogloss:0.45610
[615]	validation_0-mlogloss:0.45622
[616]	validation_0-mlogloss:0.45642
[617]	validation_0-mlogloss:0.45652
[618]	validation_0-mlogloss:0.45666
[619]	validation_0-mlogloss:0.45685
[620]	validation_0-mlogloss:0.45702
[621]	validation_0-mlogloss:0.45708
[622]	validation_0-mlogloss:0.45726
[623]	validation_0-mlogloss:0.45737
[624]	validation_0-mlogloss:0.45748
[625]	validation_0-mlogloss:0.45772
[626]	validation_0-mlogloss:0.45777
[627]	validation_0-mlogloss:0.45800
[628]	validation_0-mlogloss:0.45807
[629]	validation_0-mlogloss:0.45815
[630]	validation_0-mlogloss:0.45828
[631]	validation_0-mlogloss:0.45845
[632]	validation_0-mlogloss:0.45862
[633]	validation_0-mlogloss:0.45865
[634]	validation_0-mlogloss:0.45884
[635]	validation_0-mlogloss:0.45889
[636]	validation_0-mlogloss:0.45905
[637]	validation_0-mlogloss:0.45924
[638]	validation_0-mlogloss:0.45941
[639]	validation_0-mlogloss:0.45949
[640]	validation_0-mlogloss:0.45970
[641]	validation_0-mlogloss:0.45979
[642]	validation_0-mlogloss:0.45989
[643]	validation_0-mlogloss:0.45999
[644]	validation_0-mlogloss:0.46011
[645]	validation_0-mlogloss:0.46037
[646]	validation_0-mlogloss:0.46058
[647]	validation_0-mlogloss:0.46064
[648]	validation_0-mlogloss:0.46075
[649]	validation_0-mlogloss:0.46090
[650]	validation_0-mlogloss:0.46098
[651]	validation_0-mlogloss:0.46107
[652]	validation_0-mlogloss:0.46127
[653]	validation_0-mlogloss:0.46144
[654]	validation_0-mlogloss:0.46155
[655]	validation_0-mlogloss:0.46181
[656]	validation_0-mlogloss:0.46185
[657]	validation_0-mlogloss:0.46195
[658]	validation_0-mlogloss:0.46210
[659]	validation_0-mlogloss:0.46216
[660]	validation_0-mlogloss:0.46234
[661]	validation_0-mlogloss:0.46238
[662]	validation_0-mlogloss:0.46243
[663]	validation_0-mlogloss:0.46252
[664]	validation_0-mlogloss:0.46262
[665]	validation_0-mlogloss:0.46268
[666]	validation_0-mlogloss:0.46273
[667]	validation_0-mlogloss:0.46280
[668]	validation_0-mlogloss:0.46291
[669]	validation_0-mlogloss:0.46296
[670]	validation_0-mlogloss:0.46304
[671]	validation_0-mlogloss:0.46314
[672]	validation_0-mlogloss:0.46321
[673]	validation_0-mlogloss:0.46324
[674]	validation_0-mlogloss:0.46334
