[140]	validation_0-mlogloss:0.29785
[141]	validation_0-mlogloss:0.29821
[142]	validation_0-mlogloss:0.29846
[143]	validation_0-mlogloss:0.29884
[144]	validation_0-mlogloss:0.29894
[145]	validation_0-mlogloss:0.29941
[146]	validation_0-mlogloss:0.29967
[147]	validation_0-mlogloss:0.29970
[148]	validation_0-mlogloss:0.30004
[149]	validation_0-mlogloss:0.30030
[150]	validation_0-mlogloss:0.30068
[151]	validation_0-mlogloss:0.30086
[152]	validation_0-mlogloss:0.30129
[153]	validation_0-mlogloss:0.30149
[154]	validation_0-mlogloss:0.30163
[155]	validation_0-mlogloss:0.30196
[156]	validation_0-mlogloss:0.30225
[157]	validation_0-mlogloss:0.30264
[158]	validation_0-mlogloss:0.30284
[159]	validation_0-mlogloss:0.30304
[160]	validation_0-mlogloss:0.30327
[161]	validation_0-mlogloss:0.30345
[162]	validation_0-mlogloss:0.30374
[163]	validation_0-mlogloss:0.30401
[164]	validation_0-mlogloss:0.30425
[165]	validation_0-mlogloss:0.30466
[166]	validation_0-mlogloss:0.30498
[167]	validation_0-mlogloss:0.30518
[168]	validation_0-mlogloss:0.30550
[169]	validation_0-mlogloss:0.30567
[170]	validation_0-mlogloss:0.30593
[171]	validation_0-mlogloss:0.30597
[172]	validation_0-mlogloss:0.30631
[173]	validation_0-mlogloss:0.30657
[174]	validation_0-mlogloss:0.30689
[175]	validation_0-mlogloss:0.30708
[176]	validation_0-mlogloss:0.30728
[177]	validation_0-mlogloss:0.30775
[178]	validation_0-mlogloss:0.30791
[179]	validation_0-mlogloss:0.30814
[180]	validation_0-mlogloss:0.30832
[181]	validation_0-mlogloss:0.30872
[182]	validation_0-mlogloss:0.30892
[183]	validation_0-mlogloss:0.30925
[184]	validation_0-mlogloss:0.30949
[185]	validation_0-mlogloss:0.30969
[186]	validation_0-mlogloss:0.30989
[187]	validation_0-mlogloss:0.31015
[188]	validation_0-mlogloss:0.31052
[189]	validation_0-mlogloss:0.31057
[190]	validation_0-mlogloss:0.31090
[191]	validation_0-mlogloss:0.31109
[192]	validation_0-mlogloss:0.31126
[193]	validation_0-mlogloss:0.31157
[194]	validation_0-mlogloss:0.31183
[195]	validation_0-mlogloss:0.31211
[196]	validation_0-mlogloss:0.31239
[197]	validation_0-mlogloss:0.31247
[198]	validation_0-mlogloss:0.31279
[199]	validation_0-mlogloss:0.31309
[200]	validation_0-mlogloss:0.31325
[201]	validation_0-mlogloss:0.31347
[202]	validation_0-mlogloss:0.31360
[203]	validation_0-mlogloss:0.31392
[204]	validation_0-mlogloss:0.31425
[205]	validation_0-mlogloss:0.31442
[206]	validation_0-mlogloss:0.31461
[207]	validation_0-mlogloss:0.31508
[208]	validation_0-mlogloss:0.31523
[209]	validation_0-mlogloss:0.31535
[210]	validation_0-mlogloss:0.31553
[211]	validation_0-mlogloss:0.31575
[212]	validation_0-mlogloss:0.31597
[213]	validation_0-mlogloss:0.31616
[214]	validation_0-mlogloss:0.31646
[215]	validation_0-mlogloss:0.31682
[216]	validation_0-mlogloss:0.31701
[217]	validation_0-mlogloss:0.31716
[218]	validation_0-mlogloss:0.31735
[219]	validation_0-mlogloss:0.31754
[220]	validation_0-mlogloss:0.31787
[221]	validation_0-mlogloss:0.31833
[222]	validation_0-mlogloss:0.31876
[223]	validation_0-mlogloss:0.31912
[224]	validation_0-mlogloss:0.31942
[225]	validation_0-mlogloss:0.31973
[226]	validation_0-mlogloss:0.31974
[227]	validation_0-mlogloss:0.32011
[228]	validation_0-mlogloss:0.32051
[229]	validation_0-mlogloss:0.32077
[230]	validation_0-mlogloss:0.32121
[231]	validation_0-mlogloss:0.32147
[232]	validation_0-mlogloss:0.32163
[233]	validation_0-mlogloss:0.32177
[234]	validation_0-mlogloss:0.32196
[235]	validation_0-mlogloss:0.32210
[236]	validation_0-mlogloss:0.32216
[237]	validation_0-mlogloss:0.32237
[238]	validation_0-mlogloss:0.32265
[239]	validation_0-mlogloss:0.32290
[240]	validation_0-mlogloss:0.32325
[241]	validation_0-mlogloss:0.32349
[242]	validation_0-mlogloss:0.32382
[243]	validation_0-mlogloss:0.32390
[244]	validation_0-mlogloss:0.32403
[245]	validation_0-mlogloss:0.32414
[246]	validation_0-mlogloss:0.32417
[247]	validation_0-mlogloss:0.32421
[248]	validation_0-mlogloss:0.32455
[249]	validation_0-mlogloss:0.32475
[250]	validation_0-mlogloss:0.32498
[251]	validation_0-mlogloss:0.32514
[252]	validation_0-mlogloss:0.32559
[253]	validation_0-mlogloss:0.32587
[254]	validation_0-mlogloss:0.32602
[255]	validation_0-mlogloss:0.32627
[256]	validation_0-mlogloss:0.32645
[257]	validation_0-mlogloss:0.32654
[258]	validation_0-mlogloss:0.32670
[259]	validation_0-mlogloss:0.32688
[260]	validation_0-mlogloss:0.32717
[261]	validation_0-mlogloss:0.32735
[262]	validation_0-mlogloss:0.32763
[263]	validation_0-mlogloss:0.32774
[264]	validation_0-mlogloss:0.32794
[265]	validation_0-mlogloss:0.32806
[266]	validation_0-mlogloss:0.32813
[267]	validation_0-mlogloss:0.32841
[268]	validation_0-mlogloss:0.32855
[269]	validation_0-mlogloss:0.32880
[270]	validation_0-mlogloss:0.32903
[271]	validation_0-mlogloss:0.32922
[272]	validation_0-mlogloss:0.32942
[273]	validation_0-mlogloss:0.32971
[274]	validation_0-mlogloss:0.32996
[275]	validation_0-mlogloss:0.33010
[276]	validation_0-mlogloss:0.33030
[277]	validation_0-mlogloss:0.33051
[278]	validation_0-mlogloss:0.33070
[279]	validation_0-mlogloss:0.33085
[280]	validation_0-mlogloss:0.33106
[281]	validation_0-mlogloss:0.33120
[282]	validation_0-mlogloss:0.33150
[283]	validation_0-mlogloss:0.33172
[284]	validation_0-mlogloss:0.33199
[285]	validation_0-mlogloss:0.33229
[286]	validation_0-mlogloss:0.33248
[287]	validation_0-mlogloss:0.33272
[288]	validation_0-mlogloss:0.33281
[289]	validation_0-mlogloss:0.33285
[290]	validation_0-mlogloss:0.33306
[291]	validation_0-mlogloss:0.33327
[292]	validation_0-mlogloss:0.33348
[293]	validation_0-mlogloss:0.33367
[294]	validation_0-mlogloss:0.33383
[295]	validation_0-mlogloss:0.33401
[296]	validation_0-mlogloss:0.33415
[297]	validation_0-mlogloss:0.33433
[298]	validation_0-mlogloss:0.33457
[299]	validation_0-mlogloss:0.33472
[300]	validation_0-mlogloss:0.33495
[301]	validation_0-mlogloss:0.33508
[302]	validation_0-mlogloss:0.33527
[303]	validation_0-mlogloss:0.33545
[304]	validation_0-mlogloss:0.33567
[305]	validation_0-mlogloss:0.33587
[306]	validation_0-mlogloss:0.33606
[307]	validation_0-mlogloss:0.33625
[308]	validation_0-mlogloss:0.33637
[309]	validation_0-mlogloss:0.33655
[310]	validation_0-mlogloss:0.33681
[311]	validation_0-mlogloss:0.33687
[312]	validation_0-mlogloss:0.33693
[313]	validation_0-mlogloss:0.33716
[314]	validation_0-mlogloss:0.33737
[315]	validation_0-mlogloss:0.33752
[316]	validation_0-mlogloss:0.33770
[317]	validation_0-mlogloss:0.33798
[318]	validation_0-mlogloss:0.33823
[319]	validation_0-mlogloss:0.33849
[320]	validation_0-mlogloss:0.33872
[321]	validation_0-mlogloss:0.33883
[322]	validation_0-mlogloss:0.33908
[323]	validation_0-mlogloss:0.33931
[324]	validation_0-mlogloss:0.33941
[325]	validation_0-mlogloss:0.33971
[326]	validation_0-mlogloss:0.33997
[327]	validation_0-mlogloss:0.34013
[328]	validation_0-mlogloss:0.34031
[329]	validation_0-mlogloss:0.34044
[330]	validation_0-mlogloss:0.34063
[331]	validation_0-mlogloss:0.34079
[332]	validation_0-mlogloss:0.34106
[333]	validation_0-mlogloss:0.34120
[334]	validation_0-mlogloss:0.34142
[335]	validation_0-mlogloss:0.34177
[336]	validation_0-mlogloss:0.34192
[337]	validation_0-mlogloss:0.34217
[338]	validation_0-mlogloss:0.34252
[339]	validation_0-mlogloss:0.34277
[340]	validation_0-mlogloss:0.34283
[341]	validation_0-mlogloss:0.34311
[342]	validation_0-mlogloss:0.34336
[343]	validation_0-mlogloss:0.34351
[344]	validation_0-mlogloss:0.34374
[345]	validation_0-mlogloss:0.34387
[346]	validation_0-mlogloss:0.34398
[347]	validation_0-mlogloss:0.34417
[348]	validation_0-mlogloss:0.34448
[349]	validation_0-mlogloss:0.34470
[350]	validation_0-mlogloss:0.34489
[351]	validation_0-mlogloss:0.34517
[352]	validation_0-mlogloss:0.34526
[353]	validation_0-mlogloss:0.34542
[354]	validation_0-mlogloss:0.34559
[355]	validation_0-mlogloss:0.34563
[356]	validation_0-mlogloss:0.34596
[357]	validation_0-mlogloss:0.34609
[358]	validation_0-mlogloss:0.34619
[359]	validation_0-mlogloss:0.34643
[360]	validation_0-mlogloss:0.34652
[361]	validation_0-mlogloss:0.34670
[362]	validation_0-mlogloss:0.34691
[363]	validation_0-mlogloss:0.34707
[364]	validation_0-mlogloss:0.34738
[365]	validation_0-mlogloss:0.34755
[366]	validation_0-mlogloss:0.34784
[367]	validation_0-mlogloss:0.34790
[368]	validation_0-mlogloss:0.34812
[369]	validation_0-mlogloss:0.34823
[370]	validation_0-mlogloss:0.34839
[371]	validation_0-mlogloss:0.34870
[372]	validation_0-mlogloss:0.34880
[373]	validation_0-mlogloss:0.34891
[374]	validation_0-mlogloss:0.34911
[375]	validation_0-mlogloss:0.34928
[376]	validation_0-mlogloss:0.34947
[377]	validation_0-mlogloss:0.34966
[378]	validation_0-mlogloss:0.34987
[379]	validation_0-mlogloss:0.35000
[380]	validation_0-mlogloss:0.35023
[381]	validation_0-mlogloss:0.35044
[382]	validation_0-mlogloss:0.35059
[383]	validation_0-mlogloss:0.35087
[384]	validation_0-mlogloss:0.35110
[385]	validation_0-mlogloss:0.35124
[386]	validation_0-mlogloss:0.35141
[387]	validation_0-mlogloss:0.35163
[388]	validation_0-mlogloss:0.35185
[389]	validation_0-mlogloss:0.35201
[390]	validation_0-mlogloss:0.35220
[391]	validation_0-mlogloss:0.35241
[392]	validation_0-mlogloss:0.35265
[393]	validation_0-mlogloss:0.35289
[394]	validation_0-mlogloss:0.35308
[395]	validation_0-mlogloss:0.35318
[396]	validation_0-mlogloss:0.35338
[397]	validation_0-mlogloss:0.35359
[398]	validation_0-mlogloss:0.35374
[399]	validation_0-mlogloss:0.35393
[400]	validation_0-mlogloss:0.35417
[401]	validation_0-mlogloss:0.35438
[402]	validation_0-mlogloss:0.35463
[403]	validation_0-mlogloss:0.35480
[404]	validation_0-mlogloss:0.35503
[405]	validation_0-mlogloss:0.35513
[406]	validation_0-mlogloss:0.35529
[407]	validation_0-mlogloss:0.35547
[408]	validation_0-mlogloss:0.35559
[409]	validation_0-mlogloss:0.35575
[410]	validation_0-mlogloss:0.35602
[411]	validation_0-mlogloss:0.35621
[412]	validation_0-mlogloss:0.35636
[413]	validation_0-mlogloss:0.35650
[414]	validation_0-mlogloss:0.35660
[415]	validation_0-mlogloss:0.35667
[416]	validation_0-mlogloss:0.35667
[417]	validation_0-mlogloss:0.35683
[418]	validation_0-mlogloss:0.35705
[419]	validation_0-mlogloss:0.35723
[420]	validation_0-mlogloss:0.35748
[421]	validation_0-mlogloss:0.35766
[422]	validation_0-mlogloss:0.35780
[423]	validation_0-mlogloss:0.35792
[424]	validation_0-mlogloss:0.35799
[425]	validation_0-mlogloss:0.35813
[426]	validation_0-mlogloss:0.35835
[427]	validation_0-mlogloss:0.35850
[428]	validation_0-mlogloss:0.35875
[429]	validation_0-mlogloss:0.35892
[430]	validation_0-mlogloss:0.35907
[431]	validation_0-mlogloss:0.35917
[432]	validation_0-mlogloss:0.35930
[433]	validation_0-mlogloss:0.35953
[434]	validation_0-mlogloss:0.35979
[435]	validation_0-mlogloss:0.35989
[436]	validation_0-mlogloss:0.36001
[437]	validation_0-mlogloss:0.36011
[438]	validation_0-mlogloss:0.36025
[439]	validation_0-mlogloss:0.36034
[440]	validation_0-mlogloss:0.36046
[441]	validation_0-mlogloss:0.36069
[442]	validation_0-mlogloss:0.36089
[443]	validation_0-mlogloss:0.36114
[444]	validation_0-mlogloss:0.36128
[445]	validation_0-mlogloss:0.36151
[446]	validation_0-mlogloss:0.36170
[447]	validation_0-mlogloss:0.36199
[448]	validation_0-mlogloss:0.36211
[449]	validation_0-mlogloss:0.36227
[450]	validation_0-mlogloss:0.36244
[451]	validation_0-mlogloss:0.36259
[452]	validation_0-mlogloss:0.36279
[453]	validation_0-mlogloss:0.36297
[454]	validation_0-mlogloss:0.36318
[455]	validation_0-mlogloss:0.36341
[456]	validation_0-mlogloss:0.36370
[457]	validation_0-mlogloss:0.36385
[458]	validation_0-mlogloss:0.36395
[459]	validation_0-mlogloss:0.36410
[460]	validation_0-mlogloss:0.36438
[461]	validation_0-mlogloss:0.36452
[462]	validation_0-mlogloss:0.36473
[463]	validation_0-mlogloss:0.36486
[464]	validation_0-mlogloss:0.36506
[465]	validation_0-mlogloss:0.36518
[466]	validation_0-mlogloss:0.36531
[467]	validation_0-mlogloss:0.36544
[468]	validation_0-mlogloss:0.36561
[469]	validation_0-mlogloss:0.36586
[470]	validation_0-mlogloss:0.36594
[471]	validation_0-mlogloss:0.36605
[472]	validation_0-mlogloss:0.36618
[473]	validation_0-mlogloss:0.36626
[474]	validation_0-mlogloss:0.36650
[475]	validation_0-mlogloss:0.36667
[476]	validation_0-mlogloss:0.36689
[477]	validation_0-mlogloss:0.36700
[478]	validation_0-mlogloss:0.36717
[479]	validation_0-mlogloss:0.36723
[480]	validation_0-mlogloss:0.36742
[481]	validation_0-mlogloss:0.36768
[482]	validation_0-mlogloss:0.36787
[483]	validation_0-mlogloss:0.36799
[484]	validation_0-mlogloss:0.36818
[485]	validation_0-mlogloss:0.36832
[486]	validation_0-mlogloss:0.36843
[487]	validation_0-mlogloss:0.36858
[488]	validation_0-mlogloss:0.36872
[489]	validation_0-mlogloss:0.36888
[490]	validation_0-mlogloss:0.36892
[491]	validation_0-mlogloss:0.36901
[492]	validation_0-mlogloss:0.36919
[493]	validation_0-mlogloss:0.36926
[494]	validation_0-mlogloss:0.36952
[495]	validation_0-mlogloss:0.36968
[496]	validation_0-mlogloss:0.36980
[497]	validation_0-mlogloss:0.36984
[498]	validation_0-mlogloss:0.36996
[499]	validation_0-mlogloss:0.37016
[500]	validation_0-mlogloss:0.37033
[501]	validation_0-mlogloss:0.37055
[502]	validation_0-mlogloss:0.37075
[503]	validation_0-mlogloss:0.37084
[504]	validation_0-mlogloss:0.37095
[505]	validation_0-mlogloss:0.37098
[506]	validation_0-mlogloss:0.37116
[507]	validation_0-mlogloss:0.37133
[508]	validation_0-mlogloss:0.37140
[509]	validation_0-mlogloss:0.37150
[510]	validation_0-mlogloss:0.37167
[511]	validation_0-mlogloss:0.37180
[512]	validation_0-mlogloss:0.37197
[513]	validation_0-mlogloss:0.37207
[514]	validation_0-mlogloss:0.37218
[515]	validation_0-mlogloss:0.37226
[516]	validation_0-mlogloss:0.37230
[517]	validation_0-mlogloss:0.37242
[518]	validation_0-mlogloss:0.37257
[519]	validation_0-mlogloss:0.37267
[520]	validation_0-mlogloss:0.37274
[521]	validation_0-mlogloss:0.37282
[522]	validation_0-mlogloss:0.37302
[523]	validation_0-mlogloss:0.37315
[524]	validation_0-mlogloss:0.37336
[525]	validation_0-mlogloss:0.37342
[526]	validation_0-mlogloss:0.37347
[527]	validation_0-mlogloss:0.37365
[528]	validation_0-mlogloss:0.37378
[529]	validation_0-mlogloss:0.37394
[530]	validation_0-mlogloss:0.37403
[531]	validation_0-mlogloss:0.37420
[532]	validation_0-mlogloss:0.37428
[533]	validation_0-mlogloss:0.37430
[534]	validation_0-mlogloss:0.37443
[535]	validation_0-mlogloss:0.37452
[536]	validation_0-mlogloss:0.37464
[537]	validation_0-mlogloss:0.37476
[538]	validation_0-mlogloss:0.37498
[539]	validation_0-mlogloss:0.37509
[540]	validation_0-mlogloss:0.37518
[541]	validation_0-mlogloss:0.37535
[542]	validation_0-mlogloss:0.37553
[543]	validation_0-mlogloss:0.37564
[544]	validation_0-mlogloss:0.37572
[545]	validation_0-mlogloss:0.37572
[546]	validation_0-mlogloss:0.37587
[547]	validation_0-mlogloss:0.37599
[548]	validation_0-mlogloss:0.37604
[549]	validation_0-mlogloss:0.37615
[550]	validation_0-mlogloss:0.37624
[551]	validation_0-mlogloss:0.37636
[552]	validation_0-mlogloss:0.37650
[553]	validation_0-mlogloss:0.37660
[554]	validation_0-mlogloss:0.37669
[555]	validation_0-mlogloss:0.37681
[556]	validation_0-mlogloss:0.37684
[557]	validation_0-mlogloss:0.37692
[558]	validation_0-mlogloss:0.37711
[559]	validation_0-mlogloss:0.37719
[560]	validation_0-mlogloss:0.37726
[561]	validation_0-mlogloss:0.37746
[562]	validation_0-mlogloss:0.37754
[563]	validation_0-mlogloss:0.37767
[564]	validation_0-mlogloss:0.37779
[565]	validation_0-mlogloss:0.37780
[566]	validation_0-mlogloss:0.37791
[567]	validation_0-mlogloss:0.37809
[568]	validation_0-mlogloss:0.37813
[569]	validation_0-mlogloss:0.37824
[570]	validation_0-mlogloss:0.37838
[571]	validation_0-mlogloss:0.37853
[572]	validation_0-mlogloss:0.37859
[573]	validation_0-mlogloss:0.37875
[574]	validation_0-mlogloss:0.37889
[575]	validation_0-mlogloss:0.37897
[576]	validation_0-mlogloss:0.37916
[577]	validation_0-mlogloss:0.37924
[578]	validation_0-mlogloss:0.37933
[579]	validation_0-mlogloss:0.37946
[580]	validation_0-mlogloss:0.37960
[581]	validation_0-mlogloss:0.37973
[582]	validation_0-mlogloss:0.37992
[583]	validation_0-mlogloss:0.37999
[584]	validation_0-mlogloss:0.38009
[585]	validation_0-mlogloss:0.38014
[586]	validation_0-mlogloss:0.38024
[587]	validation_0-mlogloss:0.38034
[588]	validation_0-mlogloss:0.38044
[589]	validation_0-mlogloss:0.38064
[590]	validation_0-mlogloss:0.38066
[591]	validation_0-mlogloss:0.38071
[592]	validation_0-mlogloss:0.38094
[593]	validation_0-mlogloss:0.38107
[594]	validation_0-mlogloss:0.38112
[595]	validation_0-mlogloss:0.38133
[596]	validation_0-mlogloss:0.38136
[597]	validation_0-mlogloss:0.38149
[598]	validation_0-mlogloss:0.38151
[599]	validation_0-mlogloss:0.38159
[600]	validation_0-mlogloss:0.38174
[601]	validation_0-mlogloss:0.38181
[602]	validation_0-mlogloss:0.38198
[603]	validation_0-mlogloss:0.38203
[604]	validation_0-mlogloss:0.38209
[605]	validation_0-mlogloss:0.38228
[606]	validation_0-mlogloss:0.38245
[607]	validation_0-mlogloss:0.38251
[608]	validation_0-mlogloss:0.38257
[609]	validation_0-mlogloss:0.38267
[610]	validation_0-mlogloss:0.38270
[611]	validation_0-mlogloss:0.38273
[612]	validation_0-mlogloss:0.38293
[613]	validation_0-mlogloss:0.38309
[614]	validation_0-mlogloss:0.38329
[615]	validation_0-mlogloss:0.38338
[616]	validation_0-mlogloss:0.38349
[617]	validation_0-mlogloss:0.38355
[618]	validation_0-mlogloss:0.38366
[619]	validation_0-mlogloss:0.38388
[620]	validation_0-mlogloss:0.38410
[621]	validation_0-mlogloss:0.38422
[622]	validation_0-mlogloss:0.38444
[623]	validation_0-mlogloss:0.38450
[624]	validation_0-mlogloss:0.38462
[625]	validation_0-mlogloss:0.38476
[626]	validation_0-mlogloss:0.38484
[627]	validation_0-mlogloss:0.38497
[628]	validation_0-mlogloss:0.38501
[629]	validation_0-mlogloss:0.38510
[630]	validation_0-mlogloss:0.38527
[631]	validation_0-mlogloss:0.38538
[632]	validation_0-mlogloss:0.38540
[633]	validation_0-mlogloss:0.38547
[634]	validation_0-mlogloss:0.38563
[635]	validation_0-mlogloss:0.38568
[636]	validation_0-mlogloss:0.38571
[637]	validation_0-mlogloss:0.38578
[638]	validation_0-mlogloss:0.38586
[639]	validation_0-mlogloss:0.38601
[640]	validation_0-mlogloss:0.38611
[641]	validation_0-mlogloss:0.38628
[642]	validation_0-mlogloss:0.38649
[643]	validation_0-mlogloss:0.38662
[644]	validation_0-mlogloss:0.38671
[645]	validation_0-mlogloss:0.38682
[646]	validation_0-mlogloss:0.38700
[647]	validation_0-mlogloss:0.38706
[648]	validation_0-mlogloss:0.38714
[649]	validation_0-mlogloss:0.38727
[650]	validation_0-mlogloss:0.38737
[651]	validation_0-mlogloss:0.38748
[652]	validation_0-mlogloss:0.38754
[653]	validation_0-mlogloss:0.38764
[654]	validation_0-mlogloss:0.38771
[655]	validation_0-mlogloss:0.38780
[656]	validation_0-mlogloss:0.38800
[657]	validation_0-mlogloss:0.38806
[658]	validation_0-mlogloss:0.38817
[659]	validation_0-mlogloss:0.38832
[660]	validation_0-mlogloss:0.38844
[661]	validation_0-mlogloss:0.38845
[662]	validation_0-mlogloss:0.38849
[663]	validation_0-mlogloss:0.38855
[664]	validation_0-mlogloss:0.38867
[665]	validation_0-mlogloss:0.38880
[666]	validation_0-mlogloss:0.38889
[667]	validation_0-mlogloss:0.38898
[668]	validation_0-mlogloss:0.38913
[669]	validation_0-mlogloss:0.38919
[670]	validation_0-mlogloss:0.38936
[671]	validation_0-mlogloss:0.38942
[672]	validation_0-mlogloss:0.38947
[673]	validation_0-mlogloss:0.38948
[674]	validation_0-mlogloss:0.38958
[675]	validation_0-mlogloss:0.38967
[676]	validation_0-mlogloss:0.38975
[677]	validation_0-mlogloss:0.38990
[678]	validation_0-mlogloss:0.39000
[679]	validation_0-mlogloss:0.39013
[680]	validation_0-mlogloss:0.39027
[681]	validation_0-mlogloss:0.39038
[682]	validation_0-mlogloss:0.39041
[683]	validation_0-mlogloss:0.39057
[684]	validation_0-mlogloss:0.39067
[685]	validation_0-mlogloss:0.39077
[686]	validation_0-mlogloss:0.39085
[687]	validation_0-mlogloss:0.39091
[688]	validation_0-mlogloss:0.39103
[689]	validation_0-mlogloss:0.39112
[690]	validation_0-mlogloss:0.39125
[691]	validation_0-mlogloss:0.39129
[692]	validation_0-mlogloss:0.39140
[693]	validation_0-mlogloss:0.39155
[694]	validation_0-mlogloss:0.39164
[695]	validation_0-mlogloss:0.39176
[696]	validation_0-mlogloss:0.39189
[697]	validation_0-mlogloss:0.39201
[698]	validation_0-mlogloss:0.39209
